,date,accumulate_stock_count,total_cost,total_value,profit_rate,market_price,total_cost_with_dividend,profit_rate_with_dividend
0,2013-01-02,13.0,951.2315979003906,951.2315979003906,0.0,73.17166137695312,951.2315979003906,0.0
1,2013-01-03,13.0,951.2315979003906,964.6019439697266,0.014055826256032371,74.20014953613281,951.2315979003906,0.014055826256032371
2,2013-01-04,13.0,951.2315979003906,969.3772659301758,0.019075972738749686,74.5674819946289,951.2315979003906,0.019075972738749686
3,2013-01-07,13.0,951.2315979003906,959.827018737793,0.009036096841583708,73.83284759521484,951.2315979003906,0.009036096841583708
4,2013-01-08,13.0,951.2315979003906,952.1863250732422,0.0010036747885151076,73.24510192871094,951.2315979003906,0.0010036747885151076
5,2013-01-09,13.0,951.2315979003906,955.0516967773438,0.004015950358866391,73.46551513671875,951.2315979003906,0.004015950358866391
6,2013-01-10,13.0,951.2315979003906,964.6019439697266,0.014055826256032371,74.20014953613281,951.2315979003906,0.014055826256032371
7,2013-01-11,13.0,951.2315979003906,964.6019439697266,0.014055826256032371,74.20014953613281,951.2315979003906,0.014055826256032371
8,2013-01-14,13.0,951.2315979003906,974.152587890625,0.024096119221467004,74.934814453125,951.2315979003906,0.024096119221467004
9,2013-01-15,13.0,951.2315979003906,959.827018737793,0.009036096841583708,73.83284759521484,951.2315979003906,0.009036096841583708
10,2013-01-16,13.0,951.2315979003906,947.4111022949219,-0.004016367427135045,72.87777709960938,951.2315979003906,-0.004016367427135045
11,2013-01-17,13.0,951.2315979003906,948.3664245605469,-0.003012067036216957,72.95126342773438,951.2315979003906,-0.003012067036216957
12,2013-01-18,13.0,951.2315979003906,969.3772659301758,0.019075972738749686,74.5674819946289,951.2315979003906,0.019075972738749686
13,2013-01-21,13.0,951.2315979003906,959.827018737793,0.009036096841583708,73.83284759521484,951.2315979003906,0.009036096841583708
14,2013-01-22,13.0,951.2315979003906,964.6019439697266,0.014055826256032371,74.20014953613281,951.2315979003906,0.014055826256032371
15,2013-01-23,13.0,951.2315979003906,964.6019439697266,0.014055826256032371,74.20014953613281,951.2315979003906,0.014055826256032371
16,2013-01-24,13.0,951.2315979003906,954.0965728759766,0.0030118585020826303,73.39204406738281,951.2315979003906,0.0030118585020826303
17,2013-01-25,13.0,951.2315979003906,945.5010528564453,-0.006024342606568241,72.73085021972656,951.2315979003906,-0.006024342606568241
18,2013-01-28,13.0,951.2315979003906,948.3664245605469,-0.003012067036216957,72.95126342773438,951.2315979003906,-0.003012067036216957
19,2013-01-29,13.0,951.2315979003906,964.6019439697266,0.014055826256032371,74.20014953613281,951.2315979003906,0.014055826256032371
20,2013-01-30,13.0,951.2315979003906,969.3772659301758,0.019075972738749686,74.5674819946289,951.2315979003906,0.019075972738749686
21,2013-01-31,13.0,951.2315979003906,969.3772659301758,0.019075972738749686,74.5674819946289,951.2315979003906,0.019075972738749686
22,2013-02-01,26.0,1920.6088638305664,1938.7545318603516,0.009447872688452793,74.5674819946289,1920.6088638305664,0.009447872688452793
23,2013-02-04,26.0,1920.6088638305664,1967.406265258789,0.02436591974010126,75.66947174072266,1920.6088638305664,0.02436591974010126
24,2013-02-05,26.0,1920.6088638305664,1967.406265258789,0.02436591974010126,75.66947174072266,1920.6088638305664,0.02436591974010126
25,2013-02-06,26.0,1920.6088638305664,2005.6078491210938,0.044256270441760205,77.13876342773438,1920.6088638305664,0.044256270441760205
26,2013-02-18,26.0,1920.6088638305664,2043.8104248046875,0.06414713755324508,78.60809326171875,1920.6088638305664,0.06414713755324508
27,2013-02-19,26.0,1920.6088638305664,2043.8104248046875,0.06414713755324508,78.60809326171875,1920.6088638305664,0.06414713755324508
28,2013-02-20,26.0,1920.6088638305664,2082.0128021240234,0.08403790138276478,80.0774154663086,1920.6088638305664,0.08403790138276478
